TOPIC	DOCUMENT	UNIQUE#	COSINE_VALUE
354_description_title	FT911-1924	1608	0.004478795799959758
354_description_title	FT911-2776	1609	0.004478112756955459
354_description_title	FT911-585	1610	0.004472094560735817
354_description_title	FT911-4444	1611	0.004471764828038462
354_description_title	FT911-3609	1612	0.0044712766638337256
354_description_title	FT911-34	1613	0.004461787567206536
354_description_title	FT911-5095	1614	0.004455519399308789
354_description_title	FT911-2124	1615	0.0044512980823058915
354_description_title	FT911-3551	1616	0.00444961853602868
354_description_title	FT911-1778	1617	0.004438186623130652
354_description_title	FT911-1970	1618	0.004426398068666052
354_description_title	FT911-4320	1619	0.004422290185175999
354_description_title	FT911-4492	1620	0.004416974180061514
354_description_title	FT911-3437	1621	0.00440786050962566
354_description_title	FT911-43	1622	0.004395452464665435
354_description_title	FT911-1509	1623	0.004391363910635488
354_description_title	FT911-268	1624	0.004389941985703656
354_description_title	FT911-3112	1625	0.004389331353381509
354_description_title	FT911-305	1626	0.004387258446797113
354_description_title	FT911-139	1627	0.004384370141427481
354_description_title	FT911-4923	1628	0.00437127785227816
354_description_title	FT911-1566	1629	0.0043662855865269565
354_description_title	FT911-389	1630	0.004363275215898184
354_description_title	FT911-2851	1631	0.004354757206930429
354_description_title	FT911-3220	1632	0.004353249872089894
354_description_title	FT911-2918	1633	0.004348738282132811
354_description_title	FT911-3237	1634	0.004348469930544098
354_description_title	FT911-1223	1635	0.004348209562441176
354_description_title	FT911-5017	1636	0.00434776554502352
354_description_title	FT911-1564	1637	0.004340274361826218
354_description_title	FT911-908	1638	0.004326301869334134
354_description_title	FT911-1991	1639	0.004325762460488639
354_description_title	FT911-288	1640	0.0043250544578675495
354_description_title	FT911-5248	1641	0.004302576665310073
354_description_title	FT911-4053	1642	0.004292793624190118
354_description_title	FT911-4798	1643	0.004291141477863617
354_description_title	FT911-3809	1644	0.004290505835958852
354_description_title	FT911-644	1645	0.004288930258712141
354_description_title	FT911-2802	1646	0.004279631644180571
354_description_title	FT911-1218	1647	0.00427524315349109
354_description_title	FT911-144	1648	0.00426068182788397
354_description_title	FT911-2917	1649	0.004259380116316386
354_description_title	FT911-4239	1650	0.004245891414073129
354_description_title	FT911-800	1651	0.004244957935359698
354_description_title	FT911-1634	1652	0.004238659118527743
354_description_title	FT911-3919	1653	0.004222179195458609
354_description_title	FT911-1675	1654	0.0042214450021288525
354_description_title	FT911-3954	1655	0.0042082967573234525
354_description_title	FT911-193	1656	0.004208082866265756
354_description_title	FT911-314	1657	0.004200165781480763
354_description_title	FT911-4691	1658	0.00418505886521031
354_description_title	FT911-428	1659	0.004180588634199932
354_description_title	FT911-4837	1660	0.0041793187041155085
354_description_title	FT911-5137	1661	0.004175856345542424
354_description_title	FT911-403	1662	0.004174348427489856
354_description_title	FT911-1343	1663	0.004163074023884814
354_description_title	FT911-4019	1664	0.004155700338115488
354_description_title	FT911-2696	1665	0.004149025539255568
354_description_title	FT911-5188	1666	0.004147727923888681
354_description_title	FT911-2630	1667	0.00414573901302168
354_description_title	FT911-1042	1668	0.00414400378006917
354_description_title	FT911-3965	1669	0.0041332598521971195
354_description_title	FT911-3968	1670	0.004130880291186029
354_description_title	FT911-3579	1671	0.004130733982880983
354_description_title	FT911-2588	1672	0.004122894741056953
354_description_title	FT911-2654	1673	0.00411969806963568
354_description_title	FT911-4071	1674	0.0041139621581748505
354_description_title	FT911-752	1675	0.004113871213069283
354_description_title	FT911-1459	1676	0.0041122067192337994
354_description_title	FT911-1912	1677	0.004107790452022994
354_description_title	FT911-4780	1678	0.00409776105831581
354_description_title	FT911-4173	1679	0.004095443491269977
354_description_title	FT911-2643	1680	0.004091132164423939
354_description_title	FT911-648	1681	0.004072510473145081
354_description_title	FT911-3258	1682	0.004067432430295425
354_description_title	FT911-1004	1683	0.0040670970082427906
354_description_title	FT911-3869	1684	0.0040593379434068115
354_description_title	FT911-718	1685	0.004058469693310033
354_description_title	FT911-1350	1686	0.004052589045630314
354_description_title	FT911-3889	1687	0.004030777946915931
354_description_title	FT911-2722	1688	0.004017458041625855
354_description_title	FT911-4802	1689	0.0040119746527924926
354_description_title	FT911-4816	1690	0.004009596537903681
354_description_title	FT911-4013	1691	0.004008296610931634
354_description_title	FT911-1706	1692	0.004004445273765025
354_description_title	FT911-4899	1693	0.004002623094290683
354_description_title	FT911-1330	1694	0.004001972947868686
354_description_title	FT911-2475	1695	0.004001803109090831
354_description_title	FT911-2751	1696	0.003988610487029318
354_description_title	FT911-1106	1697	0.00398775965291747
354_description_title	FT911-3636	1698	0.003985460792775337
354_description_title	FT911-4801	1699	0.003965456404527388
354_description_title	FT911-4185	1700	0.003963990972047729
354_description_title	FT911-2093	1701	0.003961585495641447
354_description_title	FT911-2465	1702	0.00396006135984255
354_description_title	FT911-605	1703	0.003959358541226199
354_description_title	FT911-3389	1704	0.003953800069765891
354_description_title	FT911-782	1705	0.0039536465959703095
354_description_title	FT911-2090	1706	0.0039467383198106476
354_description_title	FT911-2602	1707	0.00393920891415473
354_description_title	FT911-1434	1708	0.0039360512898086565
354_description_title	FT911-3693	1709	0.003934851845086996
354_description_title	FT911-4703	1710	0.003925835440820747
354_description_title	FT911-1695	1711	0.003917283409255428
354_description_title	FT911-1994	1712	0.003915975119154913
354_description_title	FT911-202	1713	0.003915944146590009
354_description_title	FT911-1791	1714	0.003911822089217816
354_description_title	FT911-4620	1715	0.0039035754071180826
354_description_title	FT911-1673	1716	0.003902987209459859
354_description_title	FT911-5070	1717	0.003899762172516823
354_description_title	FT911-129	1718	0.003892567674154538
354_description_title	FT911-750	1719	0.0038923121225314084
354_description_title	FT911-4216	1720	0.003886759391039609
354_description_title	FT911-1676	1721	0.0038707179530587895
354_description_title	FT911-3225	1722	0.0038634712719005297
354_description_title	FT911-2739	1723	0.003856818701737752
354_description_title	FT911-2227	1724	0.0038539061618591396
354_description_title	FT911-2670	1725	0.0038509239699832977
354_description_title	FT911-3548	1726	0.0038445559900487022
354_description_title	FT911-2020	1727	0.003841383918538882
354_description_title	FT911-2455	1728	0.00383730096848738
354_description_title	FT911-4166	1729	0.003829346045361748
354_description_title	FT911-2298	1730	0.0038248865137470414
354_description_title	FT911-3053	1731	0.0038242014659920355
354_description_title	FT911-261	1732	0.003817067680172535
354_description_title	FT911-4958	1733	0.003816731017963581
354_description_title	FT911-1965	1734	0.003811194183238658
354_description_title	FT911-4102	1735	0.003810409401122394
354_description_title	FT911-2129	1736	0.003808486769854062
354_description_title	FT911-1620	1737	0.0038054688003476343
354_description_title	FT911-46	1738	0.003803631990743377
354_description_title	FT911-2013	1739	0.0038006320785667702
354_description_title	FT911-4269	1740	0.003800533987389318
354_description_title	FT911-830	1741	0.0038003734127625005
354_description_title	FT911-2292	1742	0.003797501494337143
354_description_title	FT911-3235	1743	0.003795792582593519
354_description_title	FT911-4760	1744	0.003795312240319484
354_description_title	FT911-15	1745	0.0037864610975465217
354_description_title	FT911-4478	1746	0.0037838839699597974
354_description_title	FT911-3933	1747	0.003776233647690366
354_description_title	FT911-4572	1748	0.0037757859803621585
354_description_title	FT911-2565	1749	0.0037750428947337824
354_description_title	FT911-3335	1750	0.003771600460382147
354_description_title	FT911-165	1751	0.0037578837347983845
354_description_title	FT911-5267	1752	0.0037475554881957725
354_description_title	FT911-4184	1753	0.0037411888191618914
354_description_title	FT911-3121	1754	0.0037391830961698977
354_description_title	FT911-910	1755	0.003738009621037398
354_description_title	FT911-2449	1756	0.0037297925960302833
354_description_title	FT911-4289	1757	0.003725918707664145
354_description_title	FT911-339	1758	0.003725840748771605
354_description_title	FT911-1402	1759	0.003725017121660536
354_description_title	FT911-2555	1760	0.0037157828193089128
354_description_title	FT911-1777	1761	0.003708113252679173
354_description_title	FT911-4337	1762	0.0037060735146932514
354_description_title	FT911-1626	1763	0.003702090523796631
354_description_title	FT911-4327	1764	0.00369654587832868
354_description_title	FT911-3223	1765	0.0036964827924123498
354_description_title	FT911-2641	1766	0.003694857377577956
354_description_title	FT911-1035	1767	0.0036921394798111935
354_description_title	FT911-741	1768	0.0036865012331810634
354_description_title	FT911-1502	1769	0.003686155811704366
354_description_title	FT911-5059	1770	0.003685795482166573
354_description_title	FT911-5263	1771	0.0036821952017456767
354_description_title	FT911-1280	1772	0.0036710189220472197
354_description_title	FT911-847	1773	0.0036658953563994366
354_description_title	FT911-1573	1774	0.0036643306176615737
354_description_title	FT911-1831	1775	0.0036598069163091547
354_description_title	FT911-417	1776	0.00365733539636146
354_description_title	FT911-4874	1777	0.0036568124706248925
354_description_title	FT911-799	1778	0.0036567241954281304
354_description_title	FT911-4554	1779	0.0036562014860631238
354_description_title	FT911-484	1780	0.003654805307050005
354_description_title	FT911-3116	1781	0.003653840755522872
354_description_title	FT911-2275	1782	0.003650527704720835
354_description_title	FT911-1963	1783	0.003648250447654879
354_description_title	FT911-1858	1784	0.0036467310189346683
354_description_title	FT911-835	1785	0.0036458971380927984
354_description_title	FT911-2170	1786	0.0036452819837950925
354_description_title	FT911-790	1787	0.003640041245610692
354_description_title	FT911-1123	1788	0.0036336542286458857
354_description_title	FT911-271	1789	0.0036332842879142143
354_description_title	FT911-1828	1790	0.0036268201850484768
354_description_title	FT911-4009	1791	0.003623615295898363
354_description_title	FT911-4136	1792	0.003622227116628781
354_description_title	FT911-950	1793	0.0036209385073939573
354_description_title	FT911-854	1794	0.003620758589893157
354_description_title	FT911-767	1795	0.0036067361836628438
354_description_title	FT911-1105	1796	0.0036048466060096085
354_description_title	FT911-3876	1797	0.0036045279259347847
354_description_title	FT911-2519	1798	0.0035964422745783167
354_description_title	FT911-4888	1799	0.003594791834050961
354_description_title	FT911-1980	1800	0.0035938279210843897
354_description_title	FT911-2125	1801	0.003587225434237346
354_description_title	FT911-3522	1802	0.0035808857267756048
354_description_title	FT911-4321	1803	0.0035761008936970005
354_description_title	FT911-4319	1804	0.0035685785146661033
354_description_title	FT911-5291	1805	0.003567689436410037
354_description_title	FT911-778	1806	0.0035672886019024372
354_description_title	FT911-5107	1807	0.0035544494085412745
354_description_title	FT911-4349	1808	0.003546239265444024
354_description_title	FT911-1519	1809	0.0035392201370965702
354_description_title	FT911-659	1810	0.0035381146215269187
354_description_title	FT911-3957	1811	0.0035369325552152995
354_description_title	FT911-2074	1812	0.0035263533012802038
354_description_title	FT911-695	1813	0.0035209200936966918
354_description_title	FT911-2057	1814	0.003512446977065609
354_description_title	FT911-5250	1815	0.0035096181306509652
354_description_title	FT911-3458	1816	0.0035027096863045263
354_description_title	FT911-2164	1817	0.003491156301461176
354_description_title	FT911-1779	1818	0.003487756668731606
354_description_title	FT911-2190	1819	0.0034866663589227407
354_description_title	FT911-3625	1820	0.003479919077215458
354_description_title	FT911-3913	1821	0.0034787108644839335
354_description_title	FT911-3351	1822	0.0034743036712396283
354_description_title	FT911-1725	1823	0.003472529566637007
354_description_title	FT911-1225	1824	0.0034657452822622194
354_description_title	FT911-5113	1825	0.00346409184531028
354_description_title	FT911-3381	1826	0.0034639562301542162
354_description_title	FT911-3834	1827	0.0034488371695246644
354_description_title	FT911-3694	1828	0.0034473488967134308
354_description_title	FT911-3761	1829	0.003443857625929506
354_description_title	FT911-4556	1830	0.0034398736497466666
354_description_title	FT911-3037	1831	0.003426962649489922
354_description_title	FT911-851	1832	0.003425851295818588
354_description_title	FT911-5231	1833	0.0034231181440250304
354_description_title	FT911-5330	1834	0.003413115035478077
354_description_title	FT911-1505	1835	0.0034130129835507417
354_description_title	FT911-1622	1836	0.0034116398780662804
354_description_title	FT911-1762	1837	0.0034116398780662804
354_description_title	FT911-3357	1838	0.003411058090829467
354_description_title	FT911-3608	1839	0.0034076125171977017
354_description_title	FT911-3783	1840	0.0034025998407916235
354_description_title	FT911-100	1841	0.0033884882069420102
354_description_title	FT911-4849	1842	0.0033873792607688508
354_description_title	FT911-2382	1843	0.003385580276617102
354_description_title	FT911-3796	1844	0.003385481465573594
354_description_title	FT911-1155	1845	0.0033835429764023737
354_description_title	FT911-2514	1846	0.003383341295813991
354_description_title	FT911-1664	1847	0.0033768375363983564
354_description_title	FT911-313	1848	0.003371430543921674
354_description_title	FT911-270	1849	0.003366713349307304
354_description_title	FT911-884	1850	0.0033646397162308142
354_description_title	FT911-841	1851	0.0033608048139341586
354_description_title	FT911-5018	1852	0.003358083525113504
354_description_title	FT911-5298	1853	0.003357514358021183
354_description_title	FT911-2528	1854	0.0033539829048956087
354_description_title	FT911-401	1855	0.0033478739543294765
354_description_title	FT911-1766	1856	0.003347221527296404
354_description_title	FT911-4433	1857	0.0033359553776087015
354_description_title	FT911-4980	1858	0.003335102518427334
354_description_title	FT911-3637	1859	0.003331037363503284
354_description_title	FT911-4546	1860	0.0033193391338832484
354_description_title	FT911-4190	1861	0.003317007047837817
354_description_title	FT911-2814	1862	0.00331260975578776
354_description_title	FT911-4533	1863	0.0033120423786942564
354_description_title	FT911-852	1864	0.0033043575026230594
354_description_title	FT911-4963	1865	0.0032908464685054615
354_description_title	FT911-3742	1866	0.003284318364094215
354_description_title	FT911-1728	1867	0.00328418849687089
354_description_title	FT911-2386	1868	0.003280419670364789
354_description_title	FT911-4741	1869	0.0032801116791524106
354_description_title	FT911-603	1870	0.003279128688102594
354_description_title	FT911-5121	1871	0.003278305780542407
354_description_title	FT911-1273	1872	0.0032748262825263944
354_description_title	FT911-2677	1873	0.0032682158623019383
354_description_title	FT911-3152	1874	0.003264871008564561
354_description_title	FT911-1833	1875	0.003261468909845136
354_description_title	FT911-2026	1876	0.0032586784372880154
354_description_title	FT911-1567	1877	0.003255695543424926
354_description_title	FT911-2051	1878	0.0032547188356448465
354_description_title	FT911-2849	1879	0.0032546227386033746
354_description_title	FT911-3465	1880	0.003248113794823488
354_description_title	FT911-4483	1881	0.003247843213877218
354_description_title	FT911-2985	1882	0.0032459404956984013
354_description_title	FT911-3898	1883	0.003245014972027913
354_description_title	FT911-4002	1884	0.0032316230819974356
354_description_title	FT911-5031	1885	0.00322678158740942
354_description_title	FT911-2591	1886	0.003216225164754926
354_description_title	FT911-4199	1887	0.003214031595583038
354_description_title	FT911-4381	1888	0.0032125259638648195
354_description_title	FT911-188	1889	0.003205642998491353
354_description_title	FT911-2296	1890	0.003204991271218718
354_description_title	FT911-2526	1891	0.0032035312136119466
354_description_title	FT911-941	1892	0.0031950568782538333
354_description_title	FT911-4531	1893	0.0031939138876246227
354_description_title	FT911-5116	1894	0.0031867667174730937
354_description_title	FT911-2581	1895	0.003186036252272728
354_description_title	FT911-468	1896	0.0031756153076809143
354_description_title	FT911-1411	1897	0.0031752442490928247
354_description_title	FT911-163	1898	0.0031721445652706103
354_description_title	FT911-2407	1899	0.003169970324027391
354_description_title	FT911-2896	1900	0.0031687543760394307
354_description_title	FT911-2811	1901	0.00316736266002557
354_description_title	FT911-4310	1902	0.003159364012523831
354_description_title	FT911-1751	1903	0.003152600173180844
354_description_title	FT911-5233	1904	0.0031503813751558875
354_description_title	FT911-1662	1905	0.003149041124647055
354_description_title	FT911-2115	1906	0.003148692607031161
354_description_title	FT911-2196	1907	0.0031440054361959024
354_description_title	FT911-1887	1908	0.0031391621664193185
354_description_title	FT911-2167	1909	0.0031391252754296405
354_description_title	FT911-3547	1910	0.0031387641407758762
354_description_title	FT911-30	1911	0.0031387232594294236
354_description_title	FT911-4843	1912	0.0031378367698836796
354_description_title	FT911-3706	1913	0.0031326950757663468
354_description_title	FT911-4064	1914	0.003131385172952829
354_description_title	FT911-4735	1915	0.00312938502721074
354_description_title	FT911-3932	1916	0.003116500568339157
354_description_title	FT911-2337	1917	0.003093811941721758
354_description_title	FT911-891	1918	0.0030827610618944594
354_description_title	FT911-2372	1919	0.0030807489112784966
354_description_title	FT911-4020	1920	0.0030780808921615616
354_description_title	FT911-4894	1921	0.0030732786913479624
354_description_title	FT911-2276	1922	0.0030695723349440217
354_description_title	FT911-2178	1923	0.0030667404384482877
354_description_title	FT911-4971	1924	0.0030662139992554934
354_description_title	FT911-5125	1925	0.003061894130212352
354_description_title	FT911-1992	1926	0.0030613987226614852
354_description_title	FT911-3040	1927	0.0030529094544023637
354_description_title	FT911-692	1928	0.0030519191410903236
354_description_title	FT911-4771	1929	0.0030489633172098548
354_description_title	FT911-1657	1930	0.003048866476200819
354_description_title	FT911-3997	1931	0.003038861512860714
354_description_title	FT911-1945	1932	0.003037092253872293
354_description_title	FT911-103	1933	0.0030241816154384046
354_description_title	FT911-4117	1934	0.0030163043164446127
354_description_title	FT911-2390	1935	0.003015659450948389
354_description_title	FT911-2043	1936	0.0030141971120803287
354_description_title	FT911-4299	1937	0.0030130517777272776
354_description_title	FT911-432	1938	0.003005052254059456
354_description_title	FT911-3529	1939	0.002996623668708801
354_description_title	FT911-85	1940	0.0029760993456494234
354_description_title	FT911-1096	1941	0.0029757787699800763
354_description_title	FT911-1763	1942	0.00297564503129655
354_description_title	FT911-702	1943	0.002974223493022449
354_description_title	FT911-306	1944	0.002971684350202138
354_description_title	FT911-23	1945	0.002969023223569335
354_description_title	FT911-223	1946	0.0029683443662330607
354_description_title	FT911-1301	1947	0.0029660152138421937
354_description_title	FT911-564	1948	0.002965482305540202
354_description_title	FT911-4335	1949	0.0029650791500080804
354_description_title	FT911-643	1950	0.002964421368417651
354_description_title	FT911-2334	1951	0.0029642556097940146
354_description_title	FT911-3192	1952	0.002960962245100573
354_description_title	FT911-4134	1953	0.002951721869110075
354_description_title	FT911-801	1954	0.002951241751559779
354_description_title	FT911-1439	1955	0.0029503477646568334
354_description_title	FT911-1076	1956	0.002948674138743381
354_description_title	FT911-3163	1957	0.002947260732493979
354_description_title	FT911-4308	1958	0.0029423677076886585
354_description_title	FT911-4066	1959	0.0029398591672911683
354_description_title	FT911-3844	1960	0.002935900101707242
354_description_title	FT911-151	1961	0.0029322791941515363
354_description_title	FT911-150	1962	0.0029316363710739043
354_description_title	FT911-1682	1963	0.0029239710445421348
354_description_title	FT911-1721	1964	0.0029210752310175527
354_description_title	FT911-1265	1965	0.0029186601754109527
354_description_title	FT911-2547	1966	0.00291509292691896
354_description_title	FT911-5168	1967	0.0029140367136194518
354_description_title	FT911-5300	1968	0.0029045894060703466
354_description_title	FT911-2473	1969	0.002900426803498576
354_description_title	FT911-498	1970	0.002900024119206395
354_description_title	FT911-3823	1971	0.0028929302175937574
354_description_title	FT911-3328	1972	0.002891654270474946
354_description_title	FT911-3719	1973	0.002888310306573996
354_description_title	FT911-2083	1974	0.0028868144182083036
354_description_title	FT911-2089	1975	0.0028859646284532495
354_description_title	FT911-2234	1976	0.0028859646284532495
354_description_title	FT911-3181	1977	0.0028786893710827407
354_description_title	FT911-4796	1978	0.0028698978404314173
354_description_title	FT911-1353	1979	0.002866256328059018
354_description_title	FT911-3087	1980	0.0028624000166450475
354_description_title	FT911-383	1981	0.0028517051603362655
354_description_title	FT911-4343	1982	0.002838605344411919
354_description_title	FT911-763	1983	0.0028347696544408106
354_description_title	FT911-1337	1984	0.0028298991420979205
354_description_title	FT911-3495	1985	0.002827295545736821
354_description_title	FT911-3185	1986	0.0028118142749815806
354_description_title	FT911-3574	1987	0.002808082559583995
354_description_title	FT911-530	1988	0.002805490716575442
354_description_title	FT911-4164	1989	0.002805094468371511
354_description_title	FT911-2805	1990	0.0027928135359303573
354_description_title	FT911-1483	1991	0.002789581119433711
354_description_title	FT911-4027	1992	0.002787859308768943
354_description_title	FT911-590	1993	0.0027869957908556726
354_description_title	FT911-2451	1994	0.0027781278808868713
354_description_title	FT911-3906	1995	0.0027676254799322416
354_description_title	FT911-68	1996	0.002766987970769764
354_description_title	FT911-3833	1997	0.0027652284788283244
354_description_title	FT911-3366	1998	0.0027578549526884838
354_description_title	FT911-2572	1999	0.0027560894764654584
354_description_title	FT911-2523	2000	0.0027481834375158807
354_description_title	FT911-420	2001	0.0027449329725807987
354_description_title	FT911-2464	2002	0.0027366944908008874
354_description_title	FT911-3966	2003	0.0027350981912139687
354_description_title	FT911-350	2004	0.0027288095130742324
354_description_title	FT911-2010	2005	0.002725493469545351
354_description_title	FT911-4378	2006	0.002725482994335427
354_description_title	FT911-4122	2007	0.0027211282138019165
354_description_title	FT911-2853	2008	0.0027083967328338787
354_description_title	FT911-3183	2009	0.00270830269302617
354_description_title	FT911-4022	2010	0.0027079041129823658
354_description_title	FT911-1685	2011	0.002706233421045965
354_description_title	FT911-2365	2012	0.002705817367301368
354_description_title	FT911-2505	2013	0.0027037233523648815
354_description_title	FT911-2807	2014	0.002703464191432553
354_description_title	FT911-1872	2015	0.002700970401779793
354_description_title	FT911-88	2016	0.0026988807692846454
354_description_title	FT911-3345	2017	0.0026952254353097213
354_description_title	FT911-2719	2018	0.0026917386985655114
354_description_title	FT911-4588	2019	0.00268716040179826
354_description_title	FT911-208	2020	0.0026852416241637507
354_description_title	FT911-4367	2021	0.002683901877411655
354_description_title	FT911-2664	2022	0.0026826784818148736
354_description_title	FT911-1987	2023	0.002682326587638774
354_description_title	FT911-266	2024	0.0026806759313849717
354_description_title	FT911-5317	2025	0.002676325576993374
354_description_title	FT911-2189	2026	0.002675088690223799
354_description_title	FT911-2804	2027	0.002674733550832694
354_description_title	FT911-4515	2028	0.0026687558331158767
354_description_title	FT911-1097	2029	0.0026618204584548185
354_description_title	FT911-2796	2030	0.002660976130467633
354_description_title	FT911-4046	2031	0.0026601693351696524
354_description_title	FT911-1044	2032	0.002658397409349263
354_description_title	FT911-1157	2033	0.0026572199144212624
354_description_title	FT911-275	2034	0.002650768176239319
354_description_title	FT911-3097	2035	0.00264761393011135
354_description_title	FT911-2652	2036	0.002642320799988016
354_description_title	FT911-1493	2037	0.002640787176851843
354_description_title	FT911-311	2038	0.0026357329992445807
354_description_title	FT911-2828	2039	0.0026301035242430612
354_description_title	FT911-2391	2040	0.002629814583151724
354_description_title	FT911-4211	2041	0.002629791407686102
354_description_title	FT911-3711	2042	0.0026296957538884114
354_description_title	FT911-1804	2043	0.0026267653855306123
354_description_title	FT911-5266	2044	0.00261993548350317
354_description_title	FT911-507	2045	0.0026185336853462742
354_description_title	FT911-1401	2046	0.0026130212051822233
354_description_title	FT911-3781	2047	0.002610711400378932
354_description_title	FT911-3261	2048	0.0026080901747222982
354_description_title	FT911-500	2049	0.0025985572642845643
354_description_title	FT911-1750	2050	0.002598393376589641
354_description_title	FT911-3570	2051	0.002597834693146802
354_description_title	FT911-600	2052	0.0025945355043484265
354_description_title	FT911-4480	2053	0.0025916084990047755
354_description_title	FT911-86	2054	0.0025893991639350097
354_description_title	FT911-4803	2055	0.0025807203968782814
354_description_title	FT911-3585	2056	0.0025767570431816937
354_description_title	FT911-2385	2057	0.002575277074681288
354_description_title	FT911-3153	2058	0.0025746058138496225
354_description_title	FT911-4797	2059	0.0025736033900065963
354_description_title	FT911-4060	2060	0.0025685633934976115
354_description_title	FT911-3203	2061	0.002568187094443645
354_description_title	FT911-2478	2062	0.0025646950165991458
354_description_title	FT911-2456	2063	0.0025550431332332507
354_description_title	FT911-1382	2064	0.0025518758955872423
354_description_title	FT911-2808	2065	0.0025507014789480083
354_description_title	FT911-1190	2066	0.0025480411760296323
354_description_title	FT911-5160	2067	0.0025459202582487185
354_description_title	FT911-2617	2068	0.002544441109095424
354_description_title	FT911-4936	2069	0.002543623095251298
354_description_title	FT911-3790	2070	0.002539697885289467
354_description_title	FT911-1717	2071	0.002531380782027345
354_description_title	FT911-2280	2072	0.002525996706982276
354_description_title	FT911-4862	2073	0.0025235740817640636
354_description_title	FT911-2675	2074	0.002523552301798913
354_description_title	FT911-4937	2075	0.00252334898944815
354_description_title	FT911-1835	2076	0.0025228371423083105
354_description_title	FT911-4253	2077	0.0025183746665208223
354_description_title	FT911-4398	2078	0.0025034465769342225
354_description_title	FT911-926	2079	0.0024883302125547047
354_description_title	FT911-5268	2080	0.0024772501190118254
354_description_title	FT911-2658	2081	0.0024771490783394943
354_description_title	FT911-3600	2082	0.002475634430502171
354_description_title	FT911-1387	2083	0.0024713648991277083
354_description_title	FT911-1149	2084	0.002457961378477984
354_description_title	FT911-116	2085	0.0024568445678943775
354_description_title	FT911-4852	2086	0.0024518314332074515
354_description_title	FT911-1742	2087	0.0024511782052971847
354_description_title	FT911-3672	2088	0.00245096114422273
354_description_title	FT911-60	2089	0.002448559124642888
354_description_title	FT911-2830	2090	0.0024474635047879597
354_description_title	FT911-2938	2091	0.002444428438863764
354_description_title	FT911-2827	2092	0.002444089074848006
354_description_title	FT911-798	2093	0.0024330489796785524
354_description_title	FT911-3115	2094	0.0024310031397230744
354_description_title	FT911-3411	2095	0.0024266337639567677
354_description_title	FT911-441	2096	0.0024246283961102764
354_description_title	FT911-1946	2097	0.0024220475806327703
354_description_title	FT911-1405	2098	0.002421056298995281
354_description_title	FT911-4993	2099	0.002419437436686379
354_description_title	FT911-3119	2100	0.0024130767196319084
354_description_title	FT911-415	2101	0.002407569876244568
354_description_title	FT911-5294	2102	0.002394625712306507
354_description_title	FT911-1092	2103	0.0023912973596250152
354_description_title	FT911-5239	2104	0.0023867837669587994
354_description_title	FT911-4384	2105	0.0023841281263404495
354_description_title	FT911-3359	2106	0.00238362175240781
354_description_title	FT911-2217	2107	0.002380935183705364
354_description_title	FT911-1465	2108	0.0023802896862232525
354_description_title	FT911-3354	2109	0.0023789604847885993
354_description_title	FT911-871	2110	0.0023772057171985725
354_description_title	FT911-4638	2111	0.002376840892812876
354_description_title	FT911-4355	2112	0.002372031065857772
354_description_title	FT911-250	2113	0.002364451801069087
354_description_title	FT911-3418	2114	0.0023569476794110806
354_description_title	FT911-1739	2115	0.002356144492270166
354_description_title	FT911-1769	2116	0.002352214620947236
354_description_title	FT911-2775	2117	0.0023403084440255678
354_description_title	FT911-4007	2118	0.002339787594199641
354_description_title	FT911-3128	2119	0.0023362741938124103
354_description_title	FT911-4791	2120	0.0023334037458507518
354_description_title	FT911-4892	2121	0.0023328469649150432
354_description_title	FT911-4490	2122	0.0023301643724691285
354_description_title	FT911-3408	2123	0.0023286324106613944
354_description_title	FT911-4188	2124	0.0023282451309928937
354_description_title	FT911-3931	2125	0.0023235239139753404
354_description_title	FT911-3050	2126	0.0023220572106122522
354_description_title	FT911-3926	2127	0.0023218991757857376
354_description_title	FT911-2820	2128	0.002316010611703108
354_description_title	FT911-274	2129	0.0023125627694115425
354_description_title	FT911-4921	2130	0.002310290245704818
354_description_title	FT911-4930	2131	0.0023011178530205523
354_description_title	FT911-4224	2132	0.002300257483969178
354_description_title	FT911-2187	2133	0.0022969071108973615
354_description_title	FT911-4516	2134	0.0022917966046140017
354_description_title	FT911-1926	2135	0.002285775784937295
354_description_title	FT911-1118	2136	0.0022800938522701034
354_description_title	FT911-3541	2137	0.002272020200200754
354_description_title	FT911-1689	2138	0.002266968250321907
354_description_title	FT911-1692	2139	0.0022546834602142777
354_description_title	FT911-3644	2140	0.0022545872952466515
354_description_title	FT911-111	2141	0.002250973448212149
354_description_title	FT911-4197	2142	0.0022455135067648018
354_description_title	FT911-1441	2143	0.002238491822400211
354_description_title	FT911-3984	2144	0.002237835044105391
354_description_title	FT911-3231	2145	0.0022372799683489913
354_description_title	FT911-2235	2146	0.002236866901507808
354_description_title	FT911-1276	2147	0.0022319454464344636
354_description_title	FT911-1740	2148	0.002230692450363158
354_description_title	FT911-1644	2149	0.0022285049297657246
354_description_title	FT911-3031	2150	0.0022234703017620693
354_description_title	FT911-3669	2151	0.002221952388914924
354_description_title	FT911-4570	2152	0.0022143871177742213
354_description_title	FT911-4668	2153	0.002210309229912026
354_description_title	FT911-3920	2154	0.0022090971901439125
354_description_title	FT911-3800	2155	0.002208250233753249
354_description_title	FT911-5081	2156	0.0022069897521962358
354_description_title	FT911-4001	2157	0.0022054632374785823
354_description_title	FT911-4520	2158	0.002201636539185788
354_description_title	FT911-5161	2159	0.002201259896261265
